flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
0,1,1,1,1888,278.31,57.81,15.0,0.187,Xin Chào
0,0,1,1,1889,282.81,59.44,6.31,0.191,Xin Chào
2,1,2,1,1889,300.87,60.44,-18.0,0.208,Xin Chào
2,1,0,0,1889,321.56,53.19,-41.88,0.209,Xin Chào
1,1,2,1,1888,332.0,47.25,-53.63,0.185,Xin Chào
1,1,2,0,1889,325.0,52.06,-50.5,0.193,Xin Chào
1,1,0,0,1888,307.06,60.44,-31.87,0.196,Xin Chào
1,1,1,2,1889,287.69,63.31,-0.37,0.194,Xin Chào
2,0,1,1,1889,273.81,59.25,14.5,0.197,Xin Chào
1,0,1,1,1889,282.56,62.5,3.0,0.19,Xin Chào
2,0,1,1,1889,306.62,61.38,-29.44,0.19,Xin Chào
1,1,0,1,1889,332.31,48.69,-49.69,0.249,Xin Chào
1,1,2,2,1888,346.19,38.63,-55.13,0.035,Xin Chào
1,2,0,0,1889,341.69,41.13,-53.0,0.01,Xin Chào
1,1,2,0,1889,321.44,51.69,-42.13,0.0,Xin Chào
0,1,2,1,1889,300.12,59.13,-17.06,0.173,Xin Chào
0,-1,2,-1,1889,282.44,58.44,6.56,0.176,Xin Chào
0,1,2,3,1889,282.06,54.44,1.69,0.174,Xin Chào
1,1,0,0,1888,300.31,56.75,-17.19,0.171,Xin Chào
1,1,1,1,1888,329.06,49.31,-40.0,0.001,Xin Chào
1,1,1,1,1889,340.31,41.0,-51.44,0.004,Xin Chào
1,0,1,0,1888,332.31,48.44,-49.5,0.003,Xin Chào
-1,2,1,2,1889,314.12,59.69,-35.94,0.003,Xin Chào
0,2,0,-1,1889,291.19,66.44,-8.0,0.007,Xin Chào
2,1,2,2,1888,276.5,66.0,12.75,0.005,Xin Chào
0,0,23,1,1889,275.56,68.75,19.62,0.003,Xin Chào
1,1,2,1,1889,296.62,69.44,-17.75,0.003,Xin Chào
1,1,0,1,1888,322.44,58.44,-42.06,0.01,Xin Chào
0,1,1,0,1889,346.75,43.56,-46.44,0.019,Xin Chào
0,1,1,1,1888,340.06,42.69,-49.19,0.015,Xin Chào
1,2,1,0,1889,322.31,52.56,-40.0,0.005,Xin Chào
1,3,2,1,1888,302.94,63.25,-13.19,0.0,Xin Chào
0,1,1,1,1888,278.44,61.56,15.19,0.0,Xin Chào
0,1,1,2,1888,276.5,59.44,11.63,0.044,Xin Chào
1,0,1,0,1888,299.94,65.25,-20.12,0.005,Xin Chào
0,1,0,2,1889,327.31,57.13,-48.88,0.023,Xin Chào
2,1,1,0,1888,336.25,49.56,-58.44,0.011,Xin Chào
1,0,0,2,1888,327.12,54.56,-51.44,0.004,Xin Chào
1,1,0,1,1889,307.31,64.31,-28.37,0.003,Xin Chào
3,1,2,1,1888,287.5,67.37,13.69,0.0,Xin Chào
1,2,3,1,1888,273.12,61.38,30.81,0.003,Xin Chào
1,2,2,0,1888,266.37,59.0,29.37,0.001,Xin Chào
1,1,2,1,1889,280.06,68.94,10.81,0.002,Xin Chào
2,1,1,1,1889,307.25,69.69,-40.56,0.001,Xin Chào
0,2,1,1,1889,328.94,55.13,-59.81,0.002,Xin Chào
0,2,2,0,1889,337.25,47.44,-61.5,0.002,Xin Chào
1,2,2,2,1889,326.25,53.56,-52.69,0.001,Xin Chào
2,1,2,1,1888,310.31,61.94,-25.69,0.001,Xin Chào
1,2,2,0,1889,288.75,60.94,11.56,0.002,Xin Chào
1,1,16,2,1889,273.19,51.75,25.62,0.004,Xin Chào
1,1,138,1,1889,271.56,51.38,27.06,0.022,Xin Chào
1,1,1,1,1888,279.75,60.06,15.5,0.023,Xin Chào
1,0,0,-1,1889,300.81,68.19,-18.5,0.005,Xin Chào
1,3,2,1,1888,326.19,58.5,-51.31,0.003,Xin Chào
1,1,2,1,1889,343.81,46.06,-61.38,0.0,Xin Chào
1,2,-1,0,1888,338.44,49.81,-65.25,0.008,Xin Chào
1,1,2,1,1889,324.31,60.69,-53.94,0.008,Xin Chào
1,0,1,0,1889,304.19,69.19,-19.87,0.0,Xin Chào
2,3,2,0,1888,285.0,66.69,13.63,0.007,Xin Chào
0,1,1,1,1888,275.94,59.81,22.12,0.0,Xin Chào
2,0,1,1,1888,274.25,63.88,14.75,0.001,Xin Chào
1,1,0,0,1888,292.31,68.69,-17.62,0.001,Xin Chào
1,1,1,0,1888,313.69,58.63,-45.56,0.001,Xin Chào
1,1,2,3,1889,336.37,40.0,-54.69,0.001,Xin Chào
2,0,206,1,1888,345.56,32.19,-64.31,0.0,Xin Chào
2,0,0,0,1888,332.62,43.94,-63.31,0.001,Xin Chào
2,1,1,1,1889,315.06,59.63,-51.13,0.001,Xin Chào
2,1,2,2,1888,297.37,74.94,-16.87,0.0,Xin Chào
2,2,194,1,1888,277.31,72.25,45.69,0.002,Xin Chào
0,1,211,2,1889,266.87,60.31,42.38,0.0,Xin Chào
0,0,211,2,1888,275.31,66.5,17.81,0.001,Xin Chào
1,2,1,1,1888,304.0,66.69,-36.31,0.0,Xin Chào
1,1,1,1,1889,324.75,45.0,-60.94,0.001,Xin Chào
1,1,1,1,1888,339.5,36.44,-67.62,0.001,Xin Chào
1,2,1,1,1889,332.19,42.44,-63.25,0.007,Xin Chào
1,2,2,1,1889,315.06,56.88,-50.25,0.0,Xin Chào
0,1,133,0,1888,294.06,70.44,-8.63,0.0,Xin Chào
1,0,184,2,1889,274.94,63.94,50.75,0.0,Xin Chào
2,1,1,27,1888,267.06,47.81,57.44,0.0,Xin Chào
1,1,3,3,1888,273.06,54.31,49.56,0.041,Xin Chào
1,0,1,1,1889,288.37,67.94,20.37,0.003,Xin Chào
1,0,1,1,1888,306.75,63.0,-28.37,0.003,Xin Chào
2,0,1,1,1888,322.31,50.13,-45.88,0.01,Xin Chào
2,2,2,8,1889,342.56,34.0,-51.81,0.0,Xin Chào
1,2,2,2,1888,341.25,36.44,-51.13,0.0,Xin Chào
2,1,0,0,1888,329.0,48.75,-46.31,0.0,Xin Chào
1,1,0,1,1889,312.0,64.44,-22.75,0.002,Xin Chào
0,1,1,1,1888,291.06,67.12,30.94,0.004,Xin Chào
2,1,179,39,1888,273.94,50.81,46.0,0.004,Xin Chào
1,1,1,0,1889,268.81,46.44,42.31,0.004,Xin Chào
1,1,1,1,1889,278.69,60.0,32.88,0.002,Xin Chào
0,-1,2,-1,1889,293.69,67.25,-10.19,0.004,Xin Chào
1,0,2,1,1889,313.81,56.81,-46.38,0.0,Xin Chào
0,1,1,1,1888,334.56,38.88,-57.0,0.001,Xin Chào
-1,0,1,0,1888,341.0,31.69,-53.56,0.002,Xin Chào
1,2,1,1,1889,331.19,41.44,-49.56,0.001,Xin Chào
0,2,0,-1,1889,316.19,53.56,-39.44,0.001,Xin Chào
1,2,2,2,1889,291.62,61.44,-0.5,0.003,Xin Chào
1,1,1,2,1889,272.06,51.38,33.69,0.0,Xin Chào
1,2,199,37,1889,261.37,38.25,42.38,0.005,Xin Chào
2,2,99,2,1889,260.06,38.63,45.0,0.005,Xin Chào
0,2,1,1,1889,276.81,57.69,39.25,0.005,Xin Chào
0,0,1,0,1888,296.87,68.5,-3.12,0.002,Xin Chào
0,3,0,0,1888,318.5,59.44,-40.19,0.002,Xin Chào
1,2,0,0,1889,331.81,47.0,-52.5,0.002,Xin Chào
1,0,0,2,1888,332.94,45.63,-52.31,0.006,Xin Chào
2,1,1,0,1889,322.0,53.56,-46.56,0.002,Xin Chào
1,1,0,1,1889,309.0,64.19,-29.69,0.001,Xin Chào
2,1,1,1,1888,292.56,69.25,5.56,0.002,Xin Chào
1,1,0,0,1889,279.12,64.19,32.81,0.002,Xin Chào
1,0,2,1,1888,268.31,52.25,48.25,0.002,Xin Chào
1,1,201,1,1888,260.0,42.5,44.56,0.003,Xin Chào
1,0,181,0,1889,269.44,55.94,45.69,0.007,Xin Chào
1,1,0,0,1888,290.56,71.69,19.69,0.0,Xin Chào
2,1,1,1,1889,309.69,66.5,-31.75,0.009,Xin Chào
2,1,2,0,1888,327.19,47.63,-48.44,0.0,Xin Chào
2,1,1,1,1888,328.19,43.38,-54.5,0.004,Xin Chào
0,-1,2,1,1888,321.06,51.56,-45.63,0.002,Xin Chào
0,2,1,1,1888,308.12,63.0,-29.56,0.003,Xin Chào
1,2,0,1,1889,293.94,71.87,6.19,0.001,Xin Chào
1,2,83,1,1889,276.56,65.25,46.31,0.003,Xin Chào
0,0,1,1,1889,263.87,50.44,48.19,0.001,Xin Chào
0,1,1,0,1888,258.31,45.63,40.69,0.002,Xin Chào
0,0,1,1,1888,267.06,55.88,37.88,0.002,Xin Chào
1,1,1,2,1889,282.69,65.12,12.5,0.003,Xin Chào
1,2,2,1,1888,306.37,65.37,-28.69,0.002,Xin Chào
2,1,0,1,1889,326.62,51.13,-46.56,0.002,Xin Chào
0,1,2,2,1888,339.37,35.31,-57.0,0.016,Xin Chào
1,1,1,3,1888,338.5,37.25,-55.69,0.004,Xin Chào
1,0,2,4,1889,324.37,49.44,-46.63,0.001,Xin Chào
0,1,1,223,1888,307.25,59.94,-27.75,0.002,Xin Chào
1,2,2,161,1888,292.44,65.12,1.31,0.002,Xin Chào
1,1,2,153,1889,276.69,62.38,40.19,0.003,Xin Chào
1,2,24,131,1888,268.0,56.94,60.56,0.003,Xin Chào
2,0,0,110,1889,267.5,57.44,59.31,0.002,Xin Chào
3,0,1,167,1888,277.0,65.31,48.63,0.002,Xin Chào
1,2,2,142,1888,292.62,72.75,17.5,0.001,Xin Chào
2,1,3,265,1889,308.62,69.19,-25.94,0.002,Xin Chào
0,1,1,240,1888,323.06,58.13,-45.31,0.001,Xin Chào
2,2,125,165,1888,336.5,47.81,-47.75,0.0,Xin Chào
1,0,81,141,1889,332.19,45.81,-54.88,0.001,Xin Chào
1,3,277,120,1888,321.25,55.44,-50.31,0.001,Xin Chào
2,1,31,37,1889,308.25,67.0,-35.13,0.001,Xin Chào
2,0,1,93,1889,289.81,75.0,15.94,0.002,Xin Chào
1,1,27,93,1889,272.69,66.56,65.06,0.0,Xin Chào
0,0,2,68,1888,263.94,56.69,71.0,0.028,Xin Chào
1,1,1,119,1889,268.12,62.31,60.5,0.007,Xin Chào
1,1,1,1,1889,285.81,75.75,36.38,0.016,Xin Chào
2,2,2,-1,1889,310.69,74.56,-18.0,0.012,Xin Chào
0,-1,1,80,1888,327.31,60.31,-39.31,0.006,Xin Chào
0,1,1,113,1889,330.31,46.75,-51.44,0.001,Xin Chào
0,1,2,155,1889,322.87,49.88,-51.5,0.001,Xin Chào
0,2,2,159,1889,310.75,61.31,-35.56,0.001,Xin Chào
1,2,1,59,1889,296.19,71.06,1.5,0.001,Xin Chào
1,1,1,0,1889,277.94,66.12,45.19,0.0,Xin Chào
0,1,234,1,1888,264.37,52.88,58.44,0.003,Xin Chào
0,1,1,0,1888,256.12,43.5,51.19,0.002,Xin Chào
0,1,2,1,1888,265.87,53.75,46.81,0.001,Xin Chào
0,2,0,0,1889,286.37,66.0,18.94,0.001,Xin Chào
1,2,1,0,1888,311.0,63.5,-25.31,0.003,Xin Chào
2,2,2,2,1889,329.06,48.69,-45.25,0.001,Xin Chào
0,0,2,16,1888,331.12,42.25,-51.81,0.001,Xin Chào
0,0,1,1,1888,318.75,51.38,-44.5,0.011,Xin Chào
2,0,1,0,1888,300.94,64.31,-19.94,0.009,Xin Chào
1,1,46,1,1888,278.19,63.56,26.19,0.001,Xin Chào
1,1,191,1,1888,262.44,51.75,38.56,0.001,Xin Chào
2,1,229,2,1888,261.31,52.06,34.81,0.001,Xin Chào
1,2,1,1,1888,283.0,66.25,18.81,0.0,Xin Chào
1,1,2,1,1889,310.12,65.31,-25.19,0.001,Xin Chào
0,1,1,0,1888,326.5,50.31,-49.63,0.0,Xin Chào
1,1,1,1,1888,326.94,50.31,-55.63,0.001,Xin Chào
1,1,1,2,1888,314.5,60.63,-44.5,0.001,Xin Chào
2,1,2,0,1888,293.0,69.56,-3.19,0.0,Xin Chào
1,2,2,1,1888,267.87,61.25,36.5,0.005,Xin Chào
0,2,178,2,1888,258.56,55.75,45.5,0.0,Xin Chào
1,1,222,1,1888,265.75,62.38,44.0,0.0,Xin Chào
2,1,2,2,1888,288.06,72.12,6.37,0.067,Xin Chào
1,3,2,1,1888,313.25,62.06,-37.31,0.0,Xin Chào
1,2,1,1,1889,326.56,49.88,-52.75,0.021,Xin Chào
1,1,0,1,1888,324.44,51.13,-52.63,0.101,Xin Chào
0,1,1,1,1889,311.75,60.13,-38.31,0.066,Xin Chào
1,1,2,0,1889,296.62,67.25,1.19,0.0,Xin Chào
1,2,2,1,1888,273.94,56.13,37.25,0.026,Xin Chào
0,3,2,183,1888,253.87,39.25,35.69,0.07,Xin Chào
1,0,2,2,1889,259.19,48.25,35.75,0.102,Xin Chào
1,0,0,1,1888,282.81,64.81,16.12,0.088,Xin Chào
0,2,0,2,1888,309.5,62.19,-30.0,0.074,Xin Chào
1,2,1,1,1888,326.81,48.44,-48.38,0.071,Xin Chào
1,1,2,1,1889,332.06,44.25,-52.38,0.088,Xin Chào
1,0,1,0,1888,320.94,52.69,-48.88,0.001,Xin Chào
2,1,1,1,1888,305.62,62.13,-27.81,0.0,Xin Chào
0,1,0,0,1888,288.37,65.5,11.19,0.001,Xin Chào
1,1,2,1,1889,273.0,56.5,39.5,0.0,Xin Chào
0,1,0,284,1889,265.44,40.94,45.19,0.007,Xin Chào
0,0,219,2,1889,266.62,45.63,41.81,0.002,Xin Chào
2,1,1,0,1888,281.19,66.0,28.94,0.009,Xin Chào
1,1,2,1,1888,301.0,71.62,-18.69,0.07,Xin Chào
2,1,1,1,1889,315.94,61.75,-46.13,0.003,Xin Chào
3,1,1,1,1888,324.56,54.69,-60.06,0.002,Xin Chào
