flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
-1,1,1,-1,1889,41.38,-36.13,29.5,0.003,Hẹn Hò
2,1,0,0,1889,41.31,-36.25,29.44,0.001,Hẹn Hò
1,1,1,1,1889,41.19,-36.38,29.31,0.001,Hẹn Hò
0,0,1,0,1888,41.13,-36.44,29.19,0.004,Hẹn Hò
1,2,0,1,1888,41.06,-36.56,29.12,0.001,Hẹn Hò
1,3,2,3,1888,40.94,-36.63,29.06,0.001,Hẹn Hò
1,1,1,2,1888,40.94,-36.69,28.94,0.001,Hẹn Hò
0,0,1,0,1889,40.88,-36.75,28.94,0.002,Hẹn Hò
1,1,1,-1,1889,40.88,-36.81,28.87,0.001,Hẹn Hò
0,1,1,2,1889,40.81,-36.88,28.81,0.006,Hẹn Hò
2,2,3,1,1888,40.81,-36.94,28.75,0.001,Hẹn Hò
2,3,1,2,1889,40.81,-36.94,28.75,0.002,Hẹn Hò
0,2,0,0,1888,40.75,-37.0,28.69,0.004,Hẹn Hò
1,1,2,1,1888,40.63,-37.19,29.25,0.003,Hẹn Hò
0,1,1,2,1904,41.44,-38.0,32.38,0.002,Hẹn Hò
0,0,1,1,1952,45.69,-35.88,32.5,0.001,Hẹn Hò
1,1,1,0,1969,45.44,-36.94,30.31,0.002,Hẹn Hò
0,1,1,1,1889,43.94,-35.5,32.38,0.001,Hẹn Hò
1,0,0,1,1888,43.38,-32.94,35.0,0.001,Hẹn Hò
1,1,1,2,1888,43.19,-32.88,36.94,0.002,Hẹn Hò
0,1,0,1,1889,43.75,-32.75,35.88,0.004,Hẹn Hò
0,1,0,0,1888,43.88,-32.63,35.81,0.001,Hẹn Hò
2,-1,1,2,1888,44.0,-32.69,35.63,0.001,Hẹn Hò
0,1,0,1,1889,44.06,-32.69,35.44,0.002,Hẹn Hò
-1,1,0,1,1889,44.25,-32.75,34.13,0.001,Hẹn Hò
1,-1,1,2,1889,44.75,-32.94,32.19,0.001,Hẹn Hò
0,1,0,0,1888,44.81,-33.19,31.56,0.001,Hẹn Hò
1,1,1,1,1888,44.25,-33.19,32.81,0.001,Hẹn Hò
-1,2,1,0,1888,43.88,-33.13,34.31,0.002,Hẹn Hò
2,0,1,0,1889,43.88,-33.19,34.25,0.002,Hẹn Hò
0,-1,1,1,1889,43.81,-33.19,34.38,0.001,Hẹn Hò
1,1,0,1,1889,43.75,-33.19,34.38,0.001,Hẹn Hò
2,3,1,1,1889,43.75,-33.19,34.38,0.002,Hẹn Hò
1,2,-1,0,1889,43.75,-33.25,34.38,0.001,Hẹn Hò
1,1,0,1,1889,43.75,-33.25,34.38,0.002,Hẹn Hò
2,0,1,1,1888,43.75,-33.25,34.38,0.002,Hẹn Hò
2,1,1,1,1889,43.75,-33.25,34.38,0.001,Hẹn Hò
2,2,1,3,1888,43.75,-33.25,34.31,0.001,Hẹn Hò
3,0,0,2,1888,43.75,-33.31,34.31,0.001,Hẹn Hò
-1,0,2,1,1888,43.75,-33.31,34.31,0.002,Hẹn Hò
1,1,2,1,1888,43.75,-33.31,34.31,0.001,Hẹn Hò
0,0,1,-3,1888,43.75,-33.31,34.31,0.001,Hẹn Hò
2,1,2,1,1889,43.75,-33.31,34.31,0.001,Hẹn Hò
1,2,2,1,1888,43.56,-33.44,35.13,0.002,Hẹn Hò
1,1,1,3,1952,44.19,-33.25,34.44,0.0,Hẹn Hò
0,2,2,221,1889,52.56,-25.31,33.94,0.001,Hẹn Hò
6,0,1,357,1888,68.06,-10.94,40.38,0.001,Hẹn Hò
23,14,613,189,1889,88.56,7.94,45.5,0.002,Hẹn Hò
1662,1297,5862,355,1889,100.0,20.62,40.25,0.002,Hẹn Hò
3050,3566,6608,440,1904,103.94,25.25,35.0,0.002,Hẹn Hò
3194,5145,7250,50,1920,107.5,29.12,31.62,0.001,Hẹn Hò
3232,5338,6918,1,2000,115.44,29.69,28.12,0.001,Hẹn Hò
3061,3913,5467,2,2017,123.12,28.44,25.31,0.001,Hẹn Hò
2826,3802,4857,-1,2032,129.81,30.44,24.25,0.001,Hẹn Hò
3028,3831,5171,3,1985,132.75,35.31,24.37,0.003,Hẹn Hò
2654,3329,4811,2,2033,133.44,43.94,25.06,0.002,Hẹn Hò
2454,3150,4231,1,2033,140.12,55.63,23.25,0.002,Hẹn Hò
2231,2976,4280,1,2033,151.25,67.81,14.06,0.001,Hẹn Hò
1720,2968,4323,2,2033,159.44,75.19,-5.62,0.001,Hẹn Hò
1837,3548,4397,2,2016,160.5,77.19,-15.88,0.003,Hẹn Hò
1836,3571,4171,1,2016,158.94,78.12,-13.38,0.002,Hẹn Hò
885,3055,3448,0,1904,155.19,80.62,0.31,0.002,Hẹn Hò
678,2700,3542,134,1905,146.25,83.19,4.62,0.003,Hẹn Hò
772,3665,147,184,1889,141.31,82.94,64.31,0.002,Hẹn Hò
548,4071,29,321,1889,131.5,80.94,72.25,0.003,Hẹn Hò
481,3565,4,637,1889,117.12,75.94,64.87,0.003,Hẹn Hò
43,3234,7,891,1904,110.94,74.19,71.31,0.003,Hẹn Hò
26,4573,0,478,1904,101.56,69.81,77.62,0.001,Hẹn Hò
35,4955,1,415,1889,97.31,67.62,79.19,0.004,Hẹn Hò
37,4818,0,401,1889,95.06,66.69,76.75,0.0,Hẹn Hò
39,4694,2,453,1888,93.44,66.19,73.75,0.001,Hẹn Hò
21,4539,2,91,1905,93.25,66.19,70.5,0.001,Hẹn Hò
9,3998,1,23,1905,92.81,66.25,66.75,0.002,Hẹn Hò
1,4272,1,16,1888,93.69,66.62,64.44,0.0,Hẹn Hò
1,4589,1,0,1889,94.25,67.19,62.75,0.001,Hẹn Hò
3,3884,2,1,1904,94.0,67.5,63.31,0.001,Hẹn Hò
2,3712,1,0,1889,93.12,65.5,62.19,0.001,Hẹn Hò
3,76,1,1,1889,85.81,59.88,60.31,0.003,Hẹn Hò
4,1,0,3,1889,73.94,47.81,49.63,0.003,Hẹn Hò
1,2,2,1,1889,59.5,28.19,32.0,0.002,Hẹn Hò
1,2,3,1,1921,49.38,-12.25,17.56,0.001,Hẹn Hò
0,0,1,1,1889,45.19,-35.88,30.62,0.001,Hẹn Hò
1,16,1051,39,1889,40.25,-45.38,30.56,0.001,Hẹn Hò
0,497,689,690,1968,38.0,-48.56,30.5,0.001,Hẹn Hò
2,7,661,1024,1952,37.88,-49.06,16.87,0.003,Hẹn Hò
1,2,412,229,1888,35.56,-48.56,26.44,0.003,Hẹn Hò
1,0,456,190,1937,35.31,-48.44,28.62,0.0,Hẹn Hò
0,1,228,215,1936,35.06,-48.0,28.0,0.001,Hẹn Hò
0,0,5,233,1936,35.06,-47.75,28.31,0.004,Hẹn Hò
1,2,58,183,1936,35.0,-47.63,28.37,0.001,Hẹn Hò
3,2,7,76,1937,34.94,-47.31,28.69,0.001,Hẹn Hò
1,3,3,91,1936,34.88,-46.81,27.81,0.002,Hẹn Hò
1,2,1,60,1937,34.81,-46.63,27.75,0.0,Hẹn Hò
0,0,0,143,1936,34.69,-46.63,27.75,0.0,Hẹn Hò
0,3,1,151,1936,34.56,-46.63,27.81,0.002,Hẹn Hò
1,1,1,118,1937,34.5,-46.63,27.94,0.001,Hẹn Hò
2,1,0,152,1936,34.44,-46.56,28.19,0.0,Hẹn Hò
0,0,1,73,1936,34.38,-46.56,28.25,0.002,Hẹn Hò
0,1,1,109,1936,34.31,-46.56,28.19,0.002,Hẹn Hò
2,1,1,33,1937,34.31,-46.56,28.31,0.001,Hẹn Hò
0,0,0,30,1937,34.31,-46.56,28.31,0.0,Hẹn Hò
1,1,2,39,1937,34.31,-46.56,28.31,0.001,Hẹn Hò
1,1,1,75,1936,34.31,-46.56,28.31,0.001,Hẹn Hò
1,0,2,95,1937,34.31,-46.56,28.31,0.0,Hẹn Hò
0,1,0,88,1937,34.31,-46.56,28.25,0.001,Hẹn Hò
0,1,1,76,1937,34.31,-46.56,28.25,0.001,Hẹn Hò
1,2,1,69,1936,34.31,-46.56,28.25,0.002,Hẹn Hò
0,0,1,88,1920,34.31,-46.56,28.25,0.004,Hẹn Hò
2,1,0,37,1888,34.25,-46.5,28.37,0.001,Hẹn Hò
2,0,0,54,1888,34.25,-46.44,28.31,0.001,Hẹn Hò
2,0,0,79,1888,34.25,-46.44,28.31,0.001,Hẹn Hò
1,2,1,66,1888,34.25,-46.44,28.31,0.002,Hẹn Hò
1,1,1,78,1888,34.31,-46.44,28.25,0.001,Hẹn Hò
0,0,2,84,1889,34.25,-46.44,28.31,0.002,Hẹn Hò
2,1,1,45,1888,34.31,-46.38,28.25,0.001,Hẹn Hò
0,2,2,43,1889,34.31,-46.38,28.44,0.001,Hẹn Hò
2,1,1,47,1889,34.25,-46.38,28.44,0.002,Hẹn Hò
1,3,1,51,1888,34.25,-46.38,28.44,0.001,Hẹn Hò
1,1,1,61,1888,34.25,-46.38,28.5,0.0,Hẹn Hò
0,1,1,55,1888,34.25,-46.38,28.62,0.0,Hẹn Hò
1,1,-1,55,1889,34.19,-46.44,28.62,0.001,Hẹn Hò
0,1,0,51,1889,34.19,-46.44,28.69,0.002,Hẹn Hò
0,1,0,32,1889,34.19,-46.44,28.75,0.001,Hẹn Hò
0,0,2,53,1888,34.19,-46.44,28.75,0.001,Hẹn Hò
0,1,1,62,1889,34.19,-46.44,28.75,0.001,Hẹn Hò
0,0,1,60,1889,34.13,-46.38,28.81,0.001,Hẹn Hò
2,1,1,41,1888,34.13,-46.38,28.81,0.0,Hẹn Hò
3,0,1,50,1889,34.13,-46.38,28.81,0.001,Hẹn Hò
1,3,0,52,1888,34.13,-46.38,28.87,0.001,Hẹn Hò
1,2,1,52,1888,34.13,-46.38,28.87,0.001,Hẹn Hò
0,1,0,77,1888,34.13,-46.38,28.87,0.001,Hẹn Hò
0,1,0,90,1888,34.13,-46.38,28.87,0.001,Hẹn Hò
