flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
1615,5313,4171,19,1905,91.31,-68.87,32.13,0.053,Tôi
1690,5532,4269,75,1905,90.75,-69.19,32.5,0.053,Tôi
1676,5240,4650,83,1905,90.81,-69.12,33.88,0.066,Tôi
1523,5037,4359,47,1905,91.44,-68.94,34.63,0.072,Tôi
1511,5169,4557,47,1904,91.81,-68.56,34.75,0.071,Tôi
1661,5091,4646,103,1904,92.06,-68.37,34.69,0.073,Tôi
1398,4832,4923,105,1905,91.19,-67.69,37.31,0.003,Tôi
1504,4964,4753,75,1905,88.94,-64.75,43.69,0.003,Tôi
1714,5020,4821,54,1905,89.69,-63.25,44.0,0.004,Tôi
1721,4971,4729,42,1905,91.5,-63.5,42.19,0.003,Tôi
1825,5129,4285,60,1905,93.5,-65.31,40.25,0.002,Tôi
1690,5340,4283,46,1904,93.25,-67.37,39.81,0.003,Tôi
1632,5455,4568,92,1905,92.69,-68.44,39.25,0.003,Tôi
1712,5253,3981,94,1905,92.69,-68.25,40.0,0.003,Tôi
1837,5034,3787,90,1905,92.87,-67.81,39.88,0.002,Tôi
1462,4743,3816,82,1905,93.69,-67.44,39.31,0.006,Tôi
1493,4919,4080,73,1904,93.94,-67.37,39.75,0.005,Tôi
1652,4784,4395,1,1904,93.87,-67.94,39.94,0.004,Tôi
1598,4775,4397,1,1937,93.75,-68.37,40.0,0.004,Tôi
1659,4680,4076,75,1920,93.81,-68.5,39.94,0.004,Tôi
1610,4586,4295,93,1953,93.75,-68.37,39.94,0.004,Tôi
1461,4792,4266,5,1936,94.0,-68.37,39.81,0.005,Tôi
1567,4699,4043,59,1936,94.0,-68.44,39.81,0.005,Tôi
1252,4831,3437,0,1953,93.81,-68.44,39.5,0.004,Tôi
1240,4877,3588,68,1953,93.37,-68.37,39.25,0.003,Tôi
1309,4846,3462,83,1953,93.12,-68.44,39.13,0.002,Tôi
1385,4723,3713,81,1952,93.0,-68.69,39.38,0.004,Tôi
1442,4588,3842,82,1953,93.31,-68.81,39.81,0.004,Tôi
1394,4711,3801,89,1952,93.94,-68.94,40.0,0.004,Tôi
1366,4877,3845,86,1953,94.12,-68.81,39.56,0.005,Tôi
1387,4723,3826,83,1952,93.87,-68.37,38.69,0.005,Tôi
1474,4697,3740,91,1952,93.19,-68.5,38.31,0.005,Tôi
1519,4713,3792,104,1936,92.62,-68.81,38.56,0.005,Tôi
1359,4603,3796,90,1905,91.62,-68.62,40.31,0.005,Tôi
1209,4716,3693,39,1921,91.31,-68.19,42.06,0.006,Tôi
1421,4713,3998,33,1920,91.5,-68.0,41.94,0.004,Tôi
1526,4535,3976,10,1921,91.0,-67.37,44.13,0.005,Tôi
1212,4386,3977,10,1936,89.06,-65.19,48.63,0.006,Tôi
815,4395,3675,1,1937,85.5,-55.25,68.37,0.005,Tôi
751,4007,3057,1,1969,93.94,-29.44,95.0,0.006,Tôi
471,3605,2878,1,2000,132.69,2.19,104.0,0.004,Tôi
529,3967,2361,1,2033,186.75,30.69,93.12,0.004,Tôi
803,3739,1803,1,2016,218.81,38.0,63.56,0.005,Tôi
925,4088,1942,1,2033,239.19,29.0,40.81,0.005,Tôi
696,3907,1739,1,2048,245.44,19.75,33.81,0.004,Tôi
601,4429,1571,1,2032,252.44,19.0,34.69,0.005,Tôi
752,4645,1442,2,2097,255.94,19.69,35.75,0.004,Tôi
845,4807,2034,2,2096,255.19,19.25,35.38,0.005,Tôi
753,4688,2422,1,2112,254.12,19.37,35.63,0.005,Tôi
826,4786,2614,1,2096,254.0,20.0,36.0,0.005,Tôi
955,4697,2648,1,2064,255.06,20.87,37.5,0.005,Tôi
694,4534,1756,1,2080,254.81,24.12,38.25,0.005,Tôi
568,4576,1871,0,2081,250.94,28.25,39.56,0.004,Tôi
723,4609,2142,2,2081,250.12,32.13,41.44,0.003,Tôi
637,4742,2309,0,2080,254.0,31.12,38.63,0.005,Tôi
