flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
1,2,2,2,1888,250.19,-63.81,93.62,0.002,Không Thích
0,1,2,0,1889,250.44,-64.06,94.37,0.003,Không Thích
2,1,1,2,1888,250.0,-64.06,94.44,0.005,Không Thích
-1,1,1,0,1888,249.87,-64.06,94.06,0.003,Không Thích
1,1,1,3,1889,250.06,-64.0,94.12,0.004,Không Thích
-1,2,2,2,1888,250.69,-63.5,94.19,0.004,Không Thích
0,2,-1,1,1888,249.31,-60.56,95.75,0.003,Không Thích
0,1,1,1,1888,248.44,-55.94,97.62,0.004,Không Thích
0,2,2,1,1889,250.81,-51.88,94.87,0.003,Không Thích
1,2,0,1,1888,259.06,-44.75,78.25,0.006,Không Thích
1,1,3,684,1889,268.44,-39.88,57.13,0.007,Không Thích
168,2,1,479,1889,286.75,-27.87,45.69,0.007,Không Thích
1361,2,1,1172,1888,328.81,11.25,52.69,0.003,Không Thích
41,1,3,106,1889,3.94,47.31,60.0,0.003,Không Thích
9,2,3,366,1889,4.81,52.25,57.19,0.004,Không Thích
4,2,1,298,1889,17.06,48.63,45.75,0.004,Không Thích
24,2,0,304,1888,32.56,35.69,35.81,0.004,Không Thích
1,1,1,1,1889,49.06,27.19,37.06,0.005,Không Thích
2,1,1,-1,1889,42.69,31.62,38.75,0.004,Không Thích
112,1,2,1,1888,34.25,37.38,44.88,0.002,Không Thích
4,0,0,0,1888,41.69,33.5,42.06,0.003,Không Thích
2,0,3,0,1889,47.69,28.75,39.5,0.001,Không Thích
0,1,1,2,1889,39.56,34.94,43.0,0.002,Không Thích
1,2,3,1,1888,37.81,34.75,43.81,0.002,Không Thích
1,2,2,2,1888,50.31,28.31,41.81,0.004,Không Thích
2,0,2,0,1888,44.75,30.12,41.31,0.004,Không Thích
0,1,0,2,1889,35.19,36.25,43.38,0.004,Không Thích
1,1,1,1,1889,23.69,31.0,43.88,0.004,Không Thích
1,1,3,3,1889,357.12,11.81,40.56,0.003,Không Thích
52,2,81,10,1889,322.44,-7.37,45.13,0.002,Không Thích
13,0,260,1670,1889,297.69,-35.19,53.38,0.004,Không Thích
2,0,2,220,1889,276.5,-61.0,49.38,0.005,Không Thích
1,1,1,1,1889,269.94,-68.87,36.19,0.004,Không Thích
1,0,1,3,1889,266.94,-67.0,71.12,0.004,Không Thích
1,2,2,3,1889,255.44,-66.19,100.31,0.002,Không Thích
0,1,0,2,1889,254.69,-66.94,122.56,0.003,Không Thích
1,2,1,1,1889,253.56,-66.75,107.25,0.003,Không Thích
1,1,1,2,1888,253.81,-64.56,89.94,0.003,Không Thích
2,3,1,3,1888,258.69,-63.38,85.56,0.002,Không Thích
1,1,1,2,1888,261.31,-63.38,87.31,0.004,Không Thích
2,1,0,0,1889,259.69,-64.87,91.19,0.003,Không Thích
1,2,1,2,1888,257.06,-65.5,93.31,0.003,Không Thích
0,1,2,2,1888,256.25,-65.37,93.69,0.004,Không Thích
1,2,2,1,1889,256.5,-65.0,93.0,0.002,Không Thích
1,2,1,1,1888,257.06,-65.0,92.37,0.004,Không Thích
0,2,1,1,1889,257.19,-64.94,92.37,0.005,Không Thích
1,0,0,1,1888,256.31,-65.12,92.56,0.003,Không Thích
0,2,1,1,1888,255.81,-65.19,93.19,0.004,Không Thích
1,1,1,1,1888,256.19,-65.19,93.25,0.002,Không Thích
0,1,0,2,1889,256.37,-65.12,92.69,0.003,Không Thích
1,2,1,1,1888,256.0,-65.19,92.81,0.004,Không Thích
0,0,0,2,1889,255.69,-65.31,93.12,0.004,Không Thích
1,3,1,2,1888,255.69,-65.31,92.87,0.007,Không Thích
1,1,1,1,1888,255.62,-65.37,92.25,0.003,Không Thích
3,1,1,0,1889,255.25,-65.56,91.75,0.006,Không Thích
0,1,2,2,1889,254.87,-65.69,91.31,0.003,Không Thích
1,2,2,3,1889,254.56,-65.69,90.94,0.007,Không Thích
1,1,1,1,1889,254.62,-65.75,91.06,0.006,Không Thích
1,1,1,3,1889,255.19,-65.75,91.5,0.005,Không Thích
1,1,0,3,1889,255.44,-65.75,91.44,0.003,Không Thích
0,1,0,0,1889,255.5,-65.69,91.0,0.002,Không Thích
0,1,2,1,1889,255.62,-65.87,90.12,0.002,Không Thích
0,2,2,1,1889,255.62,-65.87,87.81,0.004,Không Thích
0,0,2,2,1888,255.81,-65.69,86.37,0.004,Không Thích
2,1,0,1,1888,255.94,-65.75,86.81,0.004,Không Thích
1,2,2,2,1889,255.87,-65.75,86.81,0.004,Không Thích
1,0,1,0,1889,255.56,-65.75,85.87,0.005,Không Thích
2,2,2,1,1889,255.25,-65.69,87.75,0.003,Không Thích
1,1,2,75,1888,257.69,-62.88,97.62,0.003,Không Thích
1,1,1,2,1889,262.37,-60.19,102.0,0.003,Không Thích
1,1,65,600,1888,265.25,-61.25,94.31,0.002,Không Thích
2,2,2,2,1888,267.56,-66.12,69.44,0.005,Không Thích
525,1,0,17,1889,283.75,-39.88,34.75,0.007,Không Thích
32,1,1,515,1889,315.69,-3.75,31.81,0.005,Không Thích
2,1,0,1507,1888,0.56,20.25,41.5,0.003,Không Thích
1,1,1,1672,1888,28.56,19.81,39.0,0.004,Không Thích
1,1,3,654,1888,44.19,17.12,40.94,0.004,Không Thích
1,2,2,92,1889,37.31,23.62,43.0,0.005,Không Thích
2,2,2,230,1888,34.06,26.75,41.38,0.005,Không Thích
34,1,11,80,1889,48.69,18.87,40.19,0.005,Không Thích
2,3,1,1,1889,43.56,19.62,40.69,0.005,Không Thích
1,0,2,2,1888,27.06,20.56,38.5,0.004,Không Thích
0,3,0,0,1889,5.62,16.75,40.06,0.004,Không Thích
1,1,1,95,1888,341.31,-5.06,42.44,0.004,Không Thích
0,1,2,1118,1889,316.94,-27.19,50.81,0.006,Không Thích
1,1,0,7,1889,286.56,-50.31,58.19,0.005,Không Thích
3,0,1,2,1889,267.25,-63.56,47.63,0.005,Không Thích
1,1,3,1,1888,261.19,-67.12,54.81,0.004,Không Thích
2,2,0,23,1889,248.62,-71.31,100.0,0.004,Không Thích
0,2,1,6,1888,250.5,-68.19,122.81,0.005,Không Thích
2,2,1,2,1888,250.0,-66.62,108.31,0.004,Không Thích
2,1,2,1,1888,249.5,-66.06,92.25,0.005,Không Thích
1,2,1,1,1888,253.19,-65.87,92.12,0.004,Không Thích
0,2,2,1,1888,255.5,-65.56,94.37,0.005,Không Thích
1,1,1,0,1888,254.62,-65.75,97.44,0.005,Không Thích
1,3,1,0,1889,253.94,-66.06,97.37,0.005,Không Thích
1,3,1,2,1889,254.94,-65.94,97.25,0.006,Không Thích
1,0,1,1,1889,257.0,-65.94,97.06,0.006,Không Thích
2,2,1,2,1888,257.44,-66.19,96.06,0.006,Không Thích
1,2,2,1,1889,256.75,-66.5,96.31,0.006,Không Thích
0,0,1,2,1889,256.37,-66.5,97.56,0.006,Không Thích
1,2,1,2,1889,256.19,-66.75,97.5,0.005,Không Thích
2,2,0,2,1889,255.94,-67.25,95.44,0.004,Không Thích
0,1,1,1,1889,255.06,-67.25,93.75,0.005,Không Thích
1,1,2,1,1888,254.31,-67.5,92.5,0.004,Không Thích
0,2,1,1,1889,252.0,-67.5,93.87,0.006,Không Thích
1,1,2,1,1888,247.5,-67.0,92.12,0.006,Không Thích
1,1,0,27,1889,241.12,-63.69,89.69,0.005,Không Thích
1,1,1,2,1888,232.06,-57.06,91.44,0.006,Không Thích
1,1,1,2,1889,227.69,-51.88,94.37,0.004,Không Thích
0,2,2,1,1888,227.19,-46.81,96.31,0.006,Không Thích
1,0,2,4,1888,229.06,-37.75,100.19,0.006,Không Thích
1,2,0,9,1889,232.19,-26.12,102.62,0.003,Không Thích
1,1,1,2,1888,246.56,-13.88,98.0,0.005,Không Thích
2,1,2,1,1888,259.44,-8.06,83.94,0.007,Không Thích
0,2,1,1,1889,267.94,-6.19,68.37,0.006,Không Thích
0,3,0,1,1888,282.12,-0.75,59.06,0.006,Không Thích
0,0,0,2,1888,303.25,7.75,55.56,0.006,Không Thích
0,1,0,1,1888,310.19,7.19,59.88,0.004,Không Thích
4,1,2,6,1888,288.12,-13.38,65.81,0.005,Không Thích
14,1,1,6,1888,252.81,-48.0,53.63,0.004,Không Thích
1,0,2,1,1888,239.44,-65.06,48.19,0.006,Không Thích
3,1,2,2,1888,259.69,-55.56,92.37,0.005,Không Thích
72,0,1,7,1888,306.19,-19.62,69.69,0.003,Không Thích
3,2,2,62,1889,348.69,19.0,40.75,0.006,Không Thích
1,1,2,336,1905,38.88,18.31,28.06,0.004,Không Thích
1,-1,1,486,1889,53.25,18.25,34.38,0.004,Không Thích
0,0,1,5,1888,41.63,21.06,33.19,0.004,Không Thích
1,1,1,322,1888,42.19,25.06,34.81,0.004,Không Thích
0,1,2,631,1889,50.56,20.06,37.13,0.006,Không Thích
1,1,2,31,1888,39.69,20.12,35.13,0.005,Không Thích
1,2,1,1,1888,12.81,21.87,33.06,0.005,Không Thích
2,1,1,0,1888,340.56,12.69,38.0,0.003,Không Thích
22,2,5,2,1889,311.06,-8.5,41.63,0.001,Không Thích
113,1,3,153,1889,296.19,-27.0,52.38,0.002,Không Thích
1,0,1,6,1889,293.69,-33.75,69.31,0.001,Không Thích
2,2,1,1,1888,278.87,-43.75,71.87,0.001,Không Thích
1,2,1,1,1889,266.12,-57.94,64.75,0.001,Không Thích
1,1,2,3,1888,264.06,-69.31,93.12,0.001,Không Thích
2,2,1,1,1889,268.0,-68.19,126.5,0.003,Không Thích
1,0,1,0,1889,268.87,-67.56,106.81,0.005,Không Thích
2,0,1,1,1889,265.94,-66.62,86.0,0.003,Không Thích
0,1,0,3,1888,268.25,-66.44,85.62,0.002,Không Thích
0,0,0,2,1889,269.44,-65.44,95.44,0.005,Không Thích
3,1,0,0,1889,267.69,-64.81,98.69,0.004,Không Thích
0,1,2,0,1889,266.12,-64.87,95.62,0.002,Không Thích
2,2,1,3,1889,265.62,-63.63,93.25,0.004,Không Thích
1,1,3,0,1888,264.19,-62.81,93.44,0.004,Không Thích
1,1,0,3,1888,263.0,-63.06,93.19,0.002,Không Thích
0,0,2,0,1888,262.75,-62.94,92.56,0.003,Không Thích
1,1,1,2,1889,263.0,-63.13,91.37,0.002,Không Thích
1,1,1,1,1888,262.81,-63.5,90.94,0.003,Không Thích
2,2,1,1,1888,262.5,-63.75,90.94,0.004,Không Thích
1,1,2,2,1889,262.44,-63.5,89.5,0.002,Không Thích
2,0,0,1,1888,262.5,-63.81,89.75,0.002,Không Thích
0,1,0,2,1889,262.44,-64.19,91.06,0.004,Không Thích
1,1,1,1,1889,262.0,-64.5,91.75,0.002,Không Thích
1,0,-1,3,1888,261.75,-64.69,91.94,0.003,Không Thích
1,2,2,1,1889,262.69,-65.25,91.62,0.003,Không Thích
1,2,1,2,1888,262.94,-65.5,91.25,0.003,Không Thích
1,1,2,2,1888,262.62,-65.37,91.81,0.004,Không Thích
1,1,0,1,1889,262.12,-65.44,92.31,0.004,Không Thích
1,1,1,2,1889,261.81,-65.44,92.25,0.003,Không Thích
1,0,1,1,1888,262.0,-65.31,92.31,0.001,Không Thích
2,0,2,1,1888,262.19,-65.44,92.19,0.006,Không Thích
1,1,0,0,1889,262.44,-65.56,92.5,0.004,Không Thích
2,2,2,2,1889,262.56,-65.56,92.87,0.006,Không Thích
0,1,1,1,1889,262.12,-65.69,93.06,0.005,Không Thích
0,1,2,1,1889,261.69,-65.62,93.62,0.005,Không Thích
1,1,1,1,1888,260.87,-65.5,95.0,0.002,Không Thích
2,1,0,1,1889,260.0,-65.37,96.62,0.002,Không Thích
0,1,2,0,1888,259.81,-65.25,97.31,0.002,Không Thích
1,1,0,1,1889,258.87,-65.5,99.12,0.002,Không Thích
2,1,1,9,1888,259.5,-60.94,99.5,0.004,Không Thích
482,1,1,30,1888,282.31,-36.25,79.81,0.002,Không Thích
207,1,2,660,1889,322.19,0.0,66.94,0.004,Không Thích
30,0,3,954,1904,1.75,25.0,43.06,0.002,Không Thích
1,1,70,2394,1888,39.94,17.06,35.75,0.003,Không Thích
2,2,26,1573,1889,46.25,18.19,38.44,0.004,Không Thích
2,1,1,731,1889,35.5,20.19,35.75,0.003,Không Thích
1,0,2,759,1889,36.38,22.69,35.25,0.002,Không Thích
2,2,2,10,1888,47.31,18.94,39.13,0.005,Không Thích
1,0,1,0,1888,35.31,17.75,35.31,0.004,Không Thích
2,1,1,1,1889,13.75,21.25,37.69,0.002,Không Thích
236,224,817,2585,1888,354.25,17.25,55.0,0.003,Không Thích
171,251,1320,4520,1888,326.0,-3.37,70.31,0.002,Không Thích
14,0,1,64,1889,276.12,-48.94,70.56,0.003,Không Thích
1,1,1,5,1889,262.62,-66.5,47.56,0.003,Không Thích
1,-1,0,51,1889,260.25,-63.0,93.75,0.004,Không Thích
0,1,0,2,1889,260.0,-61.31,127.94,0.002,Không Thích
0,2,2,1,1889,260.37,-63.13,113.87,0.002,Không Thích
3,2,0,3,1889,254.19,-62.56,90.44,0.005,Không Thích
1,0,1,9,1888,260.31,-61.5,84.62,0.004,Không Thích
1,0,2,7,1889,265.37,-61.0,88.87,0.002,Không Thích
1,1,1,2,1888,265.25,-60.38,92.37,0.003,Không Thích
1,0,1,3,1888,262.5,-61.06,92.31,0.002,Không Thích
3,0,1,2,1888,261.37,-61.44,92.37,0.002,Không Thích
3,1,1,1,1888,262.31,-61.0,92.69,0.003,Không Thích
1,1,2,6,1889,261.75,-61.81,91.87,0.003,Không Thích
2,1,1,8,1889,260.62,-63.0,91.75,0.004,Không Thích
2,1,1,8,1888,260.12,-63.38,92.44,0.003,Không Thích
1,1,0,3,1889,259.75,-63.75,92.25,0.002,Không Thích
1,2,1,12,1888,259.19,-64.12,91.62,0.0,Không Thích
1,1,0,2,1888,259.0,-64.25,91.75,0.002,Không Thích
2,2,1,2,1888,258.81,-64.37,91.87,0.001,Không Thích
1,1,1,1,1888,258.75,-64.56,91.62,0.0,Không Thích
1,2,1,2,1889,258.75,-64.69,91.56,0.003,Không Thích
1,2,1,1,1889,258.56,-64.81,91.62,0.003,Không Thích
0,1,1,3,1888,258.69,-64.87,91.75,0.003,Không Thích
2,0,0,0,1889,258.69,-65.0,91.75,0.003,Không Thích
0,1,1,-1,1888,258.37,-65.06,91.37,0.004,Không Thích
1,2,1,1,1888,258.12,-64.94,91.37,0.004,Không Thích
3,2,1,1,1889,258.12,-65.06,91.37,0.001,Không Thích
1,0,1,0,1888,258.12,-65.19,91.37,0.005,Không Thích
2,1,2,1,1888,257.75,-65.25,91.12,0.005,Không Thích
2,2,1,0,1889,258.62,-66.06,87.56,0.005,Không Thích
1,0,1,2,1889,256.81,-63.25,71.44,0.004,Không Thích
0,2,1,0,1889,255.37,-55.81,65.62,0.001,Không Thích
1,2,2,1,1889,260.62,-45.94,61.63,0.002,Không Thích
1,1,2,2,1889,274.12,-32.44,62.56,0.002,Không Thích
1,0,2,1,1888,292.81,-16.06,60.0,0.003,Không Thích
5,1,3,1,1888,305.12,-4.87,60.75,0.003,Không Thích
8,1,1,15,1888,297.56,-18.0,66.0,0.003,Không Thích
47,1,2,7,1889,286.12,-36.0,64.81,0.003,Không Thích
68,2,0,32,1888,331.87,3.12,67.25,0.004,Không Thích
0,2,1,0,1888,18.25,41.06,56.0,0.003,Không Thích
103,3,-1,140,1888,34.13,28.69,39.69,0.004,Không Thích
0,1,1,328,1888,42.69,25.94,40.38,0.003,Không Thích
1,1,0,434,1888,37.38,28.31,39.69,0.003,Không Thích
2,1,1,175,1889,30.44,30.94,41.56,0.004,Không Thích
1,3,0,2,1889,43.94,26.56,40.88,0.004,Không Thích
1,1,1,1,1889,42.88,27.5,42.44,0.004,Không Thích
0,0,3,1,1889,24.75,27.37,42.19,0.002,Không Thích
2,1,3,1,1889,5.62,25.31,49.06,0.004,Không Thích
1,1,2,0,1889,345.19,13.0,61.0,0.003,Không Thích
49,1,1,2,1889,320.0,-8.19,71.31,0.003,Không Thích
1,0,1,59,1888,282.87,-41.69,71.5,0.003,Không Thích
2,1,0,3,1888,261.69,-69.25,50.81,0.004,Không Thích
1,2,2,1,1889,254.87,-75.31,75.31,0.004,Không Thích
0,3,1,-1,1888,247.69,-71.0,130.44,0.003,Không Thích
1,2,1,2,1889,251.75,-66.37,140.87,0.006,Không Thích
1,2,1,1,1888,247.0,-70.56,109.62,0.005,Không Thích
0,1,2,1,1889,247.06,-68.37,86.69,0.004,Không Thích
3,1,2,1,1888,249.87,-67.94,92.0,0.004,Không Thích
2,1,2,2,1889,254.19,-67.37,100.94,0.003,Không Thích
1,1,1,3,1889,254.62,-66.44,101.69,0.006,Không Thích
2,-1,1,0,1888,254.19,-67.0,98.44,0.008,Không Thích
2,3,2,1,1889,255.44,-67.19,96.94,0.007,Không Thích
2,1,1,2,1889,256.12,-67.0,97.5,0.007,Không Thích
1,1,2,1,1888,256.0,-67.25,97.69,0.004,Không Thích
1,1,2,2,1888,256.25,-67.12,97.62,0.006,Không Thích
1,1,1,2,1889,256.37,-67.06,97.56,0.008,Không Thích
2,1,0,2,1888,256.81,-67.06,97.19,0.004,Không Thích
0,1,1,-1,1889,256.75,-67.06,97.19,0.006,Không Thích
2,1,0,2,1889,256.81,-66.81,97.5,0.005,Không Thích
1,1,1,2,1889,256.94,-66.87,97.37,0.004,Không Thích
1,1,2,1,1888,256.81,-66.94,96.81,0.005,Không Thích
1,2,1,1,1888,256.62,-66.94,96.69,0.003,Không Thích
2,1,0,2,1888,256.37,-67.56,94.87,0.004,Không Thích
3,2,1,0,1888,256.19,-67.69,93.44,0.005,Không Thích
-1,0,1,0,1888,256.25,-67.56,93.25,0.004,Không Thích
1,2,1,0,1889,256.44,-67.25,93.5,0.004,Không Thích
1,1,1,0,1888,256.44,-67.19,91.75,0.004,Không Thích
1,1,0,2,1889,256.81,-66.62,88.75,0.005,Không Thích
3,1,2,2,1888,257.44,-66.12,88.06,0.005,Không Thích
0,1,1,1,1888,257.44,-66.06,89.25,0.006,Không Thích
0,1,1,0,1888,257.19,-66.12,89.75,0.007,Không Thích
2,2,1,2,1889,257.25,-66.19,89.81,0.005,Không Thích
2,2,1,2,1888,257.37,-66.19,89.62,0.005,Không Thích
0,3,1,1,1889,257.25,-66.19,90.19,0.008,Không Thích
2,3,1,2,1888,256.81,-66.19,90.81,0.006,Không Thích
1,1,0,1,1889,256.5,-66.19,90.94,0.005,Không Thích
2,2,2,2,1888,255.94,-65.75,91.69,0.005,Không Thích
0,1,1,2,1888,261.12,-65.0,91.44,0.003,Không Thích
44,-1,3,324,2017,279.81,-61.06,97.0,0.006,Không Thích
225,2,0,290,1888,291.37,-45.44,52.69,0.006,Không Thích
74,1,1,438,1888,320.12,-4.31,37.63,0.005,Không Thích
1,1,2,111,1905,0.69,16.62,37.5,0.005,Không Thích
1,1,2,366,1905,39.06,12.75,34.31,0.003,Không Thích
2,2,2,444,1888,55.31,15.0,41.31,0.004,Không Thích
2,1,2,734,1889,47.06,19.37,40.88,0.005,Không Thích
1,1,3,1122,1888,45.13,21.87,38.19,0.004,Không Thích
249,0,2,327,1889,56.38,17.87,39.13,0.005,Không Thích
0,1,0,1,1888,46.69,19.12,37.25,0.004,Không Thích
1,2,2,-1,1888,20.12,22.5,31.06,0.003,Không Thích
0,2,0,1,1888,353.06,33.81,42.13,0.004,Không Thích
1,2,2,1,1889,320.69,31.87,64.5,0.005,Không Thích
57,3,241,1,1889,283.62,15.25,75.94,0.002,Không Thích
55,1,197,2,1888,260.12,-6.94,74.12,0.004,Không Thích
2,1,2,2,1889,241.56,-39.0,73.69,0.006,Không Thích
1,2,2,3,1889,241.56,-66.19,94.25,0.005,Không Thích
1,2,1,2,1888,250.19,-65.25,136.56,0.006,Không Thích
1,2,0,1,1889,252.62,-66.87,112.69,0.003,Không Thích
1,1,3,1,1888,250.94,-63.25,80.75,0.005,Không Thích
1,1,1,1,1888,255.12,-61.5,77.19,0.006,Không Thích
1,2,1,0,1888,259.62,-63.38,78.69,0.005,Không Thích
2,0,1,2,1889,260.62,-64.31,85.87,0.005,Không Thích
2,1,1,1,1888,258.87,-65.31,88.37,0.005,Không Thích
1,1,1,0,1889,257.44,-65.81,87.56,0.005,Không Thích
1,2,2,1,1888,258.31,-65.12,87.94,0.005,Không Thích
1,1,0,2,1888,259.25,-65.0,87.81,0.005,Không Thích
1,0,1,1,1889,259.19,-65.19,87.75,0.005,Không Thích
2,1,1,1,1889,259.12,-65.19,88.81,0.004,Không Thích
1,1,-1,1,1889,259.0,-65.12,89.25,0.004,Không Thích
1,1,3,2,1889,259.06,-65.12,89.31,0.004,Không Thích
3,1,1,0,1889,259.25,-65.06,89.19,0.008,Không Thích
2,1,1,2,1888,259.06,-65.06,89.69,0.004,Không Thích
1,1,1,2,1889,258.75,-65.06,90.06,0.006,Không Thích
0,1,-1,1,1888,258.81,-64.94,90.25,0.005,Không Thích
0,1,1,0,1888,259.0,-64.94,90.19,0.006,Không Thích
1,0,1,1,1888,259.06,-65.0,90.19,0.003,Không Thích
1,0,1,2,1889,259.0,-65.0,90.75,0.004,Không Thích
1,3,1,1,1888,259.0,-65.06,90.56,0.006,Không Thích
2,1,0,1,1888,259.0,-65.0,90.81,0.006,Không Thích
0,2,1,2,1889,259.12,-65.0,90.94,0.007,Không Thích
-2,0,0,3,1889,259.06,-65.0,90.75,0.007,Không Thích
2,1,0,1,1889,259.06,-65.0,91.0,0.006,Không Thích
2,2,0,0,1888,258.75,-65.0,90.81,0.007,Không Thích
2,2,0,2,1889,258.62,-64.87,90.87,0.006,Không Thích
2,0,1,-1,1888,258.87,-65.0,90.87,0.003,Không Thích
2,1,0,1,1888,258.94,-65.0,90.87,0.005,Không Thích
2,4,2,0,1889,259.06,-65.12,90.87,0.006,Không Thích
2,1,1,0,1888,259.0,-65.12,90.94,0.006,Không Thích
2,1,2,1,1888,259.0,-65.12,91.25,0.005,Không Thích
2,1,3,1,1888,259.12,-65.19,91.19,0.005,Không Thích
0,0,2,1,1888,258.69,-61.69,90.62,0.004,Không Thích
21,2,0,136,1889,254.25,-40.06,73.31,0.004,Không Thích
1728,52,1,138,1889,274.69,1.12,85.12,0.004,Không Thích
1492,26,2,183,1888,334.62,40.81,76.75,0.005,Không Thích
1,0,1,803,1889,14.69,36.81,35.19,0.005,Không Thích
78,1,123,615,1889,56.5,21.31,35.31,0.005,Không Thích
1,0,1,980,1889,60.25,24.19,35.44,0.004,Không Thích
17,2,2,737,1888,49.06,28.62,35.06,0.008,Không Thích
0,0,0,293,1889,54.38,21.12,33.69,0.005,Không Thích
2,2,2,311,1889,56.81,21.06,36.0,0.003,Không Thích
2,2,2,0,1889,36.94,23.87,35.13,0.003,Không Thích
81,2,2,1,1888,18.75,26.75,43.75,0.003,Không Thích
1015,521,1053,1315,1889,6.25,29.06,67.5,0.004,Không Thích
1815,1358,1493,2347,1888,334.37,12.0,90.75,0.005,Không Thích
36,1,2,1,1888,280.37,-19.5,92.31,0.004,Không Thích
1,1,2,8,1888,252.25,-48.25,82.56,0.005,Không Thích
1,0,2,0,1889,251.69,-69.87,95.37,0.006,Không Thích
1,2,2,1,1889,255.62,-60.38,141.94,0.005,Không Thích
0,1,1,3,1889,255.25,-65.19,117.25,0.005,Không Thích
1,1,0,1,1889,253.62,-62.44,86.94,0.006,Không Thích
0,1,0,1,1889,256.06,-59.94,84.25,0.006,Không Thích
0,1,0,2,1888,259.81,-61.06,86.37,0.005,Không Thích
1,1,2,0,1888,260.69,-62.56,94.44,0.004,Không Thích
0,2,1,1,1888,258.44,-63.25,95.37,0.005,Không Thích
1,2,1,0,1889,258.56,-62.75,93.56,0.005,Không Thích
2,1,0,2,1889,259.31,-62.31,92.94,0.006,Không Thích
1,0,1,1,1889,258.81,-63.38,92.81,0.005,Không Thích
1,1,2,1,1889,258.25,-63.94,92.94,0.005,Không Thích
1,3,4,2,1888,257.94,-64.0,93.31,0.005,Không Thích
1,3,0,0,1889,257.81,-64.0,93.37,0.005,Không Thích
0,0,0,-1,1888,257.75,-64.0,92.94,0.007,Không Thích
0,1,1,1,1888,257.44,-64.0,92.94,0.007,Không Thích
1,3,2,2,1889,257.19,-63.94,93.0,0.004,Không Thích
1,2,3,0,1888,257.31,-64.06,93.12,0.005,Không Thích
1,1,3,1,1888,257.5,-64.12,92.56,0.005,Không Thích
1,2,1,1,1888,257.44,-63.94,92.12,0.004,Không Thích
1,1,1,1,1888,257.06,-64.06,92.44,0.004,Không Thích
1,1,1,1,1888,257.06,-64.0,92.06,0.003,Không Thích
1,2,2,2,1888,257.25,-63.81,91.44,0.004,Không Thích
1,1,3,0,1889,256.94,-63.75,91.56,0.004,Không Thích
1,1,1,2,1889,256.81,-63.81,91.62,0.004,Không Thích
1,1,1,1,1889,256.94,-63.81,91.69,0.005,Không Thích
1,2,4,2,1889,257.12,-63.81,91.87,0.005,Không Thích
2,1,1,1,1888,257.19,-63.81,92.12,0.006,Không Thích
1,3,2,0,1888,257.19,-63.88,92.44,0.005,Không Thích
2,0,1,1,1889,257.19,-63.88,92.81,0.004,Không Thích
1,0,1,1,1889,257.31,-63.88,92.75,0.005,Không Thích
2,1,1,3,1889,257.31,-63.88,92.81,0.003,Không Thích
0,0,2,0,1888,257.12,-63.88,92.94,0.007,Không Thích
1,0,1,2,1888,257.06,-63.81,92.75,0.005,Không Thích
2,1,1,1,1888,257.12,-63.75,92.62,0.006,Không Thích
2,1,2,0,1889,257.06,-63.75,92.69,0.007,Không Thích
1,2,2,6,1888,257.94,-62.81,94.31,0.006,Không Thích
24,1,2,27,1920,281.94,-38.19,86.25,0.006,Không Thích
348,1,2,171,1888,316.0,-5.81,72.31,0.007,Không Thích
374,1,0,221,1905,355.81,27.12,53.88,0.007,Không Thích
47,1,291,958,1888,25.56,24.87,35.25,0.005,Không Thích
849,3,118,64,1888,58.25,15.94,36.69,0.004,Không Thích
1,0,1,397,1889,59.13,20.37,38.88,0.004,Không Thích
0,2,1,560,1889,48.44,25.06,38.69,0.006,Không Thích
145,2,1,10,1888,59.88,19.06,36.31,0.005,Không Thích
1,2,2,2,1888,50.63,21.25,37.19,0.004,Không Thích
1,0,2,2,1888,27.19,23.25,36.63,0.002,Không Thích
1,1,1,2,1888,357.44,24.44,51.38,0.006,Không Thích
4,1,8,265,1889,326.25,6.5,71.31,0.006,Không Thích
2,1,1,3,1889,283.44,-30.69,77.94,0.005,Không Thích
0,2,0,2,1889,258.62,-56.94,72.62,0.006,Không Thích
1,2,2,3,1888,252.75,-69.25,99.25,0.003,Không Thích
1,0,1,4,1888,251.37,-67.12,131.5,0.005,Không Thích
0,1,1,1,1888,253.06,-66.69,121.5,0.004,Không Thích
0,1,1,0,1889,250.31,-67.25,95.12,0.006,Không Thích
2,3,1,1,1889,255.19,-64.94,88.69,0.005,Không Thích
1,1,1,0,1888,263.0,-63.0,89.94,0.004,Không Thích
1,1,2,1,1889,265.81,-62.31,93.81,0.002,Không Thích
1,2,1,2,1888,263.81,-64.0,95.12,0.006,Không Thích
1,1,2,3,1888,262.44,-64.62,96.75,0.003,Không Thích
0,2,0,1,1888,262.56,-63.75,96.94,0.004,Không Thích
0,2,1,2,1889,263.19,-63.56,96.19,0.006,Không Thích
-1,2,2,1,1889,262.94,-63.81,95.81,0.003,Không Thích
0,0,0,2,1888,262.56,-63.88,96.62,0.002,Không Thích
1,2,2,-2,1889,262.31,-63.88,96.94,0.003,Không Thích
1,2,1,2,1888,261.94,-63.81,96.06,0.005,Không Thích
0,2,1,1,1888,261.75,-63.69,95.87,0.004,Không Thích
3,1,2,1,1889,261.5,-63.75,96.06,0.002,Không Thích
1,2,2,2,1888,261.37,-63.81,96.12,0.005,Không Thích
0,2,1,1,1888,261.12,-63.88,95.81,0.002,Không Thích
3,2,0,2,1888,260.94,-63.81,95.81,0.004,Không Thích
