flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
18,-4,5,-2,1888,143.0,43.13,22.25,0.013,Hẹn Hò
-2,5,-3,9,1888,135.31,29.81,18.25,0.013,Hẹn Hò
4,-3,6,4,1888,130.06,11.75,19.0,0.022,Hẹn Hò
0,6,-1,8,1889,124.06,-10.44,25.31,0.052,Hẹn Hò
2,-5,5,3,1889,119.25,-29.06,39.88,0.074,Hẹn Hò
3,4,0,5,1889,111.37,-46.56,62.31,0.061,Hẹn Hò
10,-4,4,-5,1888,106.87,-66.19,91.31,0.096,Hẹn Hò
-9,6,-4,12,1888,113.81,-71.0,113.81,0.042,Hẹn Hò
9,-3,7,-2,1888,107.37,-72.81,105.69,0.05,Hẹn Hò
-1,6,-4,10,1889,109.44,-72.25,110.87,0.014,Hẹn Hò
4,-3,4,1,1889,108.25,-71.31,106.81,0.006,Hẹn Hò
-1,4,-2,8,1888,106.5,-69.94,100.5,0.037,Hẹn Hò
5,-3,3,3,1888,105.94,-68.81,97.75,0.034,Hẹn Hò
0,7,-3,9,1888,105.25,-68.37,97.0,0.006,Hẹn Hò
5,-4,6,1,1888,102.25,-66.44,92.81,0.017,Hẹn Hò
-2,5,-1,7,1888,98.12,-62.44,85.87,0.005,Hẹn Hò
2,-1,1,6,1889,96.69,-60.38,80.87,0.005,Hẹn Hò
-1,5,-2,8,1888,97.69,-61.13,78.0,0.011,Hẹn Hò
1,-1,1,9,1889,96.5,-63.0,81.06,0.011,Hẹn Hò
2,2,4,4,1888,95.69,-64.31,81.87,0.016,Hẹn Hò
-4,4,-3,15,1888,94.94,-63.88,81.75,0.007,Hẹn Hò
6,0,6,1,1888,94.44,-63.25,80.87,0.055,Hẹn Hò
-1,2,-2,15,1889,94.44,-63.13,81.44,0.033,Hẹn Hò
3,0,3,4,1888,94.25,-64.31,82.44,0.054,Hẹn Hò
-2,4,-2,15,1888,95.31,-64.5,83.44,0.004,Hẹn Hò
8,-2,5,1,1888,96.25,-61.19,84.5,0.005,Hẹn Hò
-3,6,-2,18,1888,96.12,-59.56,81.31,0.01,Hẹn Hò
8,-1,7,0,1889,96.44,-61.06,80.25,0.011,Hẹn Hò
